Index	Reagents	Products	Rule	Energy Change
254_0	['C(CC(C(C(C=O)O)O)O)=O', 'C=O']	['C(C(CO)(C(C(CC=O)O)O)O)=O']	Knoevenagel C	-26.95
254_1	['C(CC(C(C(C=O)O)O)O)=O', 'C=O']	['C(C(CO)(C(C(CC=O)O)O)O)=O']	Knoevenagel H	-26.95
256_0	['C(CC(C=O)O)(C(CO)O)=O', 'C=O']	['C(C(CO)(CC(C(CO)O)=O)O)=O']	Knoevenagel H	-26.95
258_0	['C(CN)(O)=O', 'C(CO)=O']	['C(C(C(CO)O)N)(O)=O']	Knoevenagel H	-2.78
260_0	['C(CN)(O)=O', 'C(C(C(CO)O)O)=O']	['C(C(C(C(C(CO)O)O)O)N)(O)=O']	Knoevenagel H	0.25
262_0	['C(CN)(O)=O', 'C(=O)=O']	['C(C(C(O)=O)N)(O)=O']	Knoevenagel H	65.12
262_1	['C(CN)(O)=O', 'C(=O)=O']	['C(C(C(O)=O)N)(O)=O']	Ketone-Catalyzed Decarboxylation, inverse	65.12
264_0	['C(CN)(O)=O', 'C(C(O)=O)=O']	['C(C(C(C(O)=O)N)O)(O)=O']	Knoevenagel H	-3.5
266_0	['C(CN)(O)=O', 'C=O']	['C(C(CO)N)(O)=O']	Knoevenagel H	-19.0
267_0	['C(C(C(C(C(CO)O)O)O)O)(O)=O']	['C(C(C(CO)O)O)=O', 'C(CO)(O)=O']	Knoevenagel H (inv)	-9.38
269_0	['C(CO)(C(C(C(CO)O)O)O)=O', 'CN']	['O', 'C(CO)(C(C(C(CO)O)O)NC)=O']	Amadori Rearrangement	-23.11
271_0	['CN', 'C(CC(C(C(CO)O)O)=O)=O']	['O', 'C(CC(C(C(CO)O)NC)=O)=O']	Amadori Rearrangement	-18.46
273_0	['CN', 'C(C(C(CC(CO)O)=O)O)=O']	['O', 'C(C(C(CC(CO)O)=O)NC)=O']	Amadori Rearrangement	64.49
275_0	['CN', 'C(CC(C=O)O)(C(CO)O)=O']	['O', 'C(CC(C=O)O)(C(CO)NC)=O']	Amadori Rearrangement	-23.11
277_0	['CN', 'C(C(C(C=O)O)O)(CCO)=O']	['O', 'C(C(C(C=O)O)NC)(CCO)=O']	Amadori Rearrangement	-23.11
277_1	['CN', 'C(C(C(C=O)O)O)(CCO)=O']	['O', 'C(C(C(C=O)O)NC)(CCO)=O']	Mannich Addition	-23.11
279_0	['CN', 'C(C(C(C(C(C)=O)O)O)O)=O']	['O', 'C(C(C(C(C(C)=O)NC)O)O)=O']	Amadori Rearrangement	-23.11
281_0	['C(CN)(O)=O', 'C(C(CC(C(CO)O)O)=O)=O']	['C(=O)=O', 'C=O', 'C(C(CC(C(CO)O)O)N)=O']	Strecker Degradation Dicarbonyl, H, H, H, C	-22.69
283_0	['C(CN)(O)=O', 'C(C(CC(C(CO)O)O)=O)=O']	['C(=O)=O', 'C=O', 'C(CN)(CC(C(CO)O)O)=O']	Strecker Degradation Dicarbonyl, H, H, C, H	-31.42
284_0	['CN', 'C(=O)=O']	['C(CN)(O)=O']	Ketone-Catalyzed Decarboxylation, inverse	46.78
285_0	['C(C(C(CO)O)O)=O']	['O', 'C(C(CCO)=O)=O']	Elimination + enol to keto	-41.01
286_0	['C(C(C(CO)O)O)=O']	['O', 'C(CC(CO)=O)=O']	Elimination + enol to keto	-49.2
287_0	['C(C(C(CO)O)O)=O']	['O', 'C(C(C(C)=O)O)=O']	Elimination + enol to keto	-102.36
288_0	['C(C(C(CO)O)O)=O']	['O', 'C(CC(C=O)O)=O']	Elimination + enol to keto	-39.01
289_0	['C(CO)(C(C(C(CO)O)O)O)=O']	['O', 'C(C(CO)=O)(CC(CO)O)=O']	Elimination + enol to keto	-41.01
290_0	['C(CO)(C(C(C(CO)O)O)O)=O']	['O', 'C(C(CO)O)(CC(CO)=O)=O']	Elimination + enol to keto	-41.01
291_0	['C(CO)(C(C(C(CO)O)O)O)=O']	['O', 'C(CCO)(C(C(CO)=O)O)=O']	Elimination + enol to keto	-41.01
292_0	['C(CO)(C(C(C(CO)O)O)O)=O']	['O', 'C(CO)(C(CC(CO)=O)O)=O']	Elimination + enol to keto	-41.01
293_0	['C(CO)(C(C(C(CO)O)O)O)=O']	['O', 'C(C)(C(C(C(CO)=O)O)O)=O']	Elimination + enol to keto	-45.4
294_0	['C(CO)(C(C(C(CO)O)O)O)=O']	['O', 'C(CC(C(C(CO)=O)O)O)=O']	Elimination + enol to keto	-39.01
295_0	['C(C(C(C(C(CO)O)O)O)O)(O)=O']	['O', 'C(C(CC(C(CO)O)O)=O)(O)=O']	Elimination + enol to keto	-41.01
296_0	['C(C(C(C(C(CO)O)O)O)O)(O)=O']	['O', 'C(CC(C(C(CO)O)O)=O)(O)=O']	Elimination + enol to keto	-41.01
297_0	['C(C(C(C(C(CO)O)O)O)O)(O)=O']	['O', 'C(C(C(CC(CO)O)=O)O)(O)=O']	Elimination + enol to keto	-41.01
298_0	['C(C(C(C(C(CO)O)O)O)O)(O)=O']	['O', 'C(CC(C(O)=O)O)(C(CO)O)=O']	Elimination + enol to keto	-41.01
299_0	['C(C(C(C(C(CO)O)O)O)O)(O)=O']	['O', 'C(C(C(C(O)=O)O)O)(CCO)=O']	Elimination + enol to keto	-41.01
300_0	['C(C(C(C(C(CO)O)O)O)O)(O)=O']	['O', 'C(C(C(CC(CO)=O)O)O)(O)=O']	Elimination + enol to keto	-41.01
301_0	['C(C(C(C(C(CO)O)O)O)O)(O)=O']	['O', 'C(C(C(C(C(C)=O)O)O)O)(O)=O']	Elimination + enol to keto	-45.4
302_0	['C(C(C(C(C(CO)O)O)O)O)(O)=O']	['O', 'C(CC(C(C(C(O)=O)O)O)O)=O']	Elimination + enol to keto	-39.01
303_0	['C(C(C(C(C(CO)O)O)O)O)O']	['O', 'C(CC(C(C(CO)O)O)O)=O']	Elimination + enol to keto	-39.01
304_0	['C(C(C(C(C(CO)O)O)O)O)O']	['O', 'C(C)(C(C(C(CO)O)O)O)=O']	Elimination + enol to keto	-45.4
305_0	['C(C(C(C(C(CO)O)O)O)O)O']	['O', 'C(CO)(CC(C(CO)O)O)=O']	Elimination + enol to keto	-41.01
306_0	['C(C(C(C(C(CO)O)O)O)O)O']	['O', 'C(C(C(CO)O)O)(CCO)=O']	Elimination + enol to keto	-41.01
307_0	['C(C(C(C(C(CO)O)O)O)O)O']	['O', 'C(C(CO)O)(CC(CO)O)=O']	Elimination + enol to keto	-41.01
309_0	['C(C(CC(C(CO)O)O)=O)=O']	['O', 'C(CCO)(CC(C=O)=O)=O']	Elimination + enol to keto	-49.2
311_0	['C(C(CC(C(CO)O)O)=O)=O']	['O', 'C(CO)(CCC(C=O)=O)=O']	Elimination + enol to keto	-41.01
313_0	['C(C(CC(C(CO)O)O)=O)=O']	['O', 'C(C)(C(CC(C=O)=O)O)=O']	Elimination + enol to keto	-45.4
315_0	['C(C(CC(C(CO)O)O)=O)=O']	['O', 'C(CC(CC(C=O)=O)O)=O']	Elimination + enol to keto	-39.01
317_0	['C(CC(C(C(CO)O)O)=O)=O']	['O', 'C(CC(C(CCO)=O)=O)=O']	Elimination + enol to keto	-36.37
319_0	['C(CC(C(C(CO)O)O)=O)=O']	['O', 'C(CC(CC(CO)=O)=O)=O']	Elimination + enol to keto	-36.37
321_0	['C(CC(C(C(CO)O)O)=O)=O']	['O', 'C(CC(C(C(C)=O)O)=O)=O']	Elimination + enol to keto	-89.53
323_0	['C(CC(C(C(CO)O)O)=O)=O']	['O', 'C(CC(C(CC=O)O)=O)=O']	Elimination + enol to keto	-39.01
325_0	['C(C(C(CC(CO)O)=O)O)=O']	['O', 'C(C(C=O)O)(CC(C)=O)=O']	Elimination + enol to keto	11.55
327_0	['C(C(C(CC(CO)O)=O)O)=O']	['O', 'C(C(C(CCC=O)=O)O)=O']	Elimination + enol to keto	17.94
329_0	['C(CC(C=O)O)(C(CO)O)=O']	['O', 'C(C(CC(C(C)=O)=O)O)=O']	Elimination + enol to keto	-45.4
331_0	['C(CC(C=O)O)(C(CO)O)=O']	['O', 'C(CC(CC(C=O)O)=O)=O']	Elimination + enol to keto	-47.2
332_0	['C(C(C(C=O)O)O)(CCO)=O']	['O', 'C(CCO)(CC(C=O)=O)=O']	Elimination + enol to keto	-49.2
333_0	['C(C(C(C=O)O)O)(CCO)=O']	['O', 'C(CC(C(CCO)=O)=O)=O']	Elimination + enol to keto	-49.2
334_0	['C(C(C(CC(CO)=O)O)O)=O']	['O', 'C(CO)(CCC(C=O)=O)=O']	Elimination + enol to keto	-41.01
335_0	['C(C(C(CC(CO)=O)O)O)=O']	['O', 'C(CC(CC(CO)=O)=O)=O']	Elimination + enol to keto	-49.2
336_0	['C(C(C(C(C(C)=O)O)O)O)=O']	['O', 'C(C)(C(CC(C=O)=O)O)=O']	Elimination + enol to keto	-41.01
337_0	['C(C(C(C(C(C)=O)O)O)O)=O']	['O', 'C(CC(C(C(C)=O)O)=O)=O']	Elimination + enol to keto	-97.97
338_0	['C(C(C(C(C(C)=O)O)O)O)=O']	['O', 'C(C(C=O)O)(CC(C)=O)=O']	Elimination + enol to keto	-41.01
339_0	['C(C(C(C(C(C)=O)O)O)O)=O']	['O', 'C(C(CC(C(C)=O)=O)O)=O']	Elimination + enol to keto	-41.01
340_0	['C(CC(C(C(C=O)O)O)O)=O']	['O', 'C(CC(CC(C=O)=O)O)=O']	Elimination + enol to keto	-41.01
341_0	['C(CC(C(C(C=O)O)O)O)=O']	['O', 'C(CC(C(CC=O)O)=O)=O']	Elimination + enol to keto	-53.84
342_0	['C(CC(C(C(C=O)O)O)O)=O']	['O', 'C(C(C(CCC=O)=O)O)=O']	Elimination + enol to keto	-41.01
343_0	['C(CC(C(C(C=O)O)O)O)=O']	['O', 'C(CC(CC(C=O)O)=O)=O']	Elimination + enol to keto	-49.2
345_0	['C(C(C1C(C(C(O)O1)O)O)O)O']	['O', 'C1(CC(C(C(CO)O)O1)O)=O']	Elimination + enol to keto	-65.88
347_0	['C(C(C1C(C(C(O)O1)O)O)O)O']	['O', 'C1(COC(C(CO)O)C1O)=O']	Elimination + enol to keto	-51.69
349_0	['C(C(C1C(C(C(O)O1)O)O)O)O']	['O', 'C1(C(O)OC(C(CO)O)C1)=O']	Elimination + enol to keto	-51.69
351_0	['C(C(C1C(C(C(O)O1)O)O)O)O']	['O', 'C1(C(C(CO)O)OC(C1)O)=O']	Elimination + enol to keto	-51.69
353_0	['C(C(C1C(C(C(O)O1)O)O)O)O']	['O', 'C(C)(C1C(C(C(O1)O)O)O)=O']	Elimination + enol to keto	-45.4
355_0	['C(C(C1C(C(C(O)O1)O)O)O)O']	['O', 'C(CC1C(C(C(O)O1)O)O)=O']	Elimination + enol to keto	-39.01
357_0	['C(C1C(C(C(C(O)O1)O)O)O)O']	['O', 'C1(CC(C(C(CO)O1)O)O)=O']	Elimination + enol to keto	-65.88
359_0	['C(C1C(C(C(C(O)O1)O)O)O)O']	['O', 'C1(COC(CO)C(C1O)O)=O']	Elimination + enol to keto	-51.69
361_0	['C(C1C(C(C(C(O)O1)O)O)O)O']	['O', 'C1(C(O)OC(CO)C(C1)O)=O']	Elimination + enol to keto	-51.69
363_0	['C(C1C(C(C(C(O)O1)O)O)O)O']	['O', 'C1(C(C(CO)OC(C1)O)O)=O']	Elimination + enol to keto	-51.69
365_0	['C(C1C(C(C(C(O)O1)O)O)O)O']	['O', 'C1(C(C(O)OC(CO)C1)O)=O']	Elimination + enol to keto	-51.69
367_0	['C(C1C(C(C(C(O)O1)O)O)O)O']	['O', 'C1(C(CO)OC(C(C1)O)O)=O']	Elimination + enol to keto	-51.69
369_0	['C1C(C(C(C(C(O)O1)O)O)O)O']	['O', 'C1(CC(C(C(CO1)O)O)O)=O']	Elimination + enol to keto	-65.88
371_0	['C1C(C(C(C(C(O)O1)O)O)O)O']	['O', 'C1(COCC(C(C1O)O)O)=O']	Elimination + enol to keto	-51.69
373_0	['C1C(C(C(C(C(O)O1)O)O)O)O']	['O', 'C1(C(O)OCC(C(C1)O)O)=O']	Elimination + enol to keto	-51.69
375_0	['C1C(C(C(C(C(O)O1)O)O)O)O']	['O', 'C1(C(C(COC(C1)O)O)O)=O']	Elimination + enol to keto	-51.69
377_0	['C1C(C(C(C(C(O)O1)O)O)O)O']	['O', 'C1(C(C(O)OCC(C1)O)O)=O']	Elimination + enol to keto	-51.69
379_0	['C1C(C(C(C(C(O)O1)O)O)O)O']	['O', 'C1(C(COC(C(C1)O)O)O)=O']	Elimination + enol to keto	-51.69
381_0	['C1C(C(C(C(C(O)O1)O)O)O)O']	['O', 'C1(C(C(C(O)OCC1)O)O)=O']	Elimination + enol to keto	-51.69
383_0	['C1C(C(C(C(C(O)O1)O)O)O)O']	['O', 'C1(COC(C(C(C1)O)O)O)=O']	Elimination + enol to keto	-51.69
384_0	['C(C(C(C(C(CN)O)O)O)O)O']	['O', 'C(CN)(CC(C(CO)O)O)=O']	Elimination + enol to keto	-41.01
386_0	['C(C(C(C(C(CN)O)O)O)O)O']	['O', 'C(C(C(CO)O)O)(CCN)=O']	Elimination + enol to keto	-41.01
388_0	['C(C(C(C(C(CN)O)O)O)O)O']	['O', 'C(C(CN)O)(CC(CO)O)=O']	Elimination + enol to keto	-41.01
390_0	['C(C(C(C(C(CN)O)O)O)O)O']	['O', 'C(C(CO)O)(CC(CN)O)=O']	Elimination + enol to keto	-41.01
392_0	['C(C(C(C(C(CN)O)O)O)O)O']	['O', 'C(C(C(CN)O)O)(CCO)=O']	Elimination + enol to keto	-41.01
394_0	['C(C(C(C(C(CN)O)O)O)O)O']	['O', 'C(CO)(CC(C(CN)O)O)=O']	Elimination + enol to keto	-41.01
396_0	['C(C(C(C(C(CN)O)O)O)O)O']	['O', 'C(C)(C(C(C(CN)O)O)O)=O']	Elimination + enol to keto	-45.4
398_0	['C(C(C(C(C(CN)O)O)O)O)O']	['O', 'C(CC(C(C(CN)O)O)O)=O']	Elimination + enol to keto	-39.01
400_0	['C(C(CC(C(CO)O)O)=O)=O']	['O', 'C(C(CO)O)=CC(C=O)=O']	Elimination2	-0.43
402_0	['C(C(C(CC(CO)O)=O)O)=O']	['O', 'C(C(C(C=CCO)=O)O)=O']	Elimination2	15.94
404_0	['C(CC(C=O)O)(C(CO)O)=O']	['O', 'C(C=CC(C(CO)O)=O)=O']	Elimination2	-0.43
406_0	['C(C(C(C=O)O)O)(CCO)=O']	['O', 'C(C(C(C(C=C)=O)O)O)=O']	Elimination2	-2.3
408_0	['C(C(C(CC(CO)=O)O)O)=O']	['O', 'C(C(C=CC(CO)=O)O)=O']	Elimination2	-0.43
410_0	['C(CC(C(C(C=O)O)O)O)=O']	['O', 'C(C(C(C=CC=O)O)O)=O']	Elimination2	-0.43
412_0	['C(C(C(C(C(CN)O)O)O)O)O']	['O', 'C(C(C(C(CO)O)O)O)=CN']	Elimination2	27.14
412_1	['C(C(C(C(C(CN)O)O)O)O)O']	['O', 'C(C(C(C(CO)O)O)O)=CN']	Dehydration of Amines	27.14
413_0	['O', 'C(C(CC(C(CO)O)O)=O)=O']	['C(C(C(C(C(CO)O)O)O)O)=O']	Hydration of C(=O)C	41.01
414_0	['O', 'C(CC(C(C(CO)O)O)=O)=O']	['C(C(C(CO)O)O)(C(CO)O)=O']	Hydration of C(=O)C	51.84
415_0	['O', 'C(CC(C(C(CO)O)O)=O)=O']	['C(C(C(C(C(CO)O)O)O)O)=O']	Hydration of C(=O)C	53.84
416_0	['O', 'C(C(C(CC(CO)O)=O)O)=O']	['C(C(C(C(C(CO)O)O)O)O)=O']	Hydration of C(=O)C	97.97
417_0	['O', 'C(CC(C=O)O)(C(CO)O)=O']	['C(C(C(C(C(CO)O)O)O)O)=O']	Hydration of C(=O)C	41.01
418_0	['O', 'C(C(C(C=O)O)O)(CCO)=O']	['C(C(C(C(C(CO)O)O)O)O)=O']	Hydration of C(=O)C	41.01
419_0	['O', 'C(C(C(CC(CO)=O)O)O)=O']	['C(C(C(C(C(CO)O)O)O)O)=O']	Hydration of C(=O)C	41.01
420_0	['O', 'C(C(C(C(C(C)=O)O)O)O)=O']	['C(C(C(C(C(CO)O)O)O)O)=O']	Hydration of C(=O)C	45.4
421_0	['O', 'C(CC(C(C(C=O)O)O)O)=O']	['C(C(C(C(C(CO)O)O)O)O)=O']	Hydration of C(=O)C	39.01
423_0	['C(C(C(C(C(CN)O)O)O)O)O']	['C(C)(C(C(C(CO)O)O)O)=O', 'N']	Deamination 2	-27.07
425_0	['C(C(C(CO)O)O)=O', 'CN']	['O', 'C(C(C(CO)NC)O)=O']	Mannich Addition	-23.11
427_0	['C(CO)(C(C(C(CO)O)O)O)=O', 'CN']	['O', 'C(CO)(C(C(C(CO)O)NC)O)=O']	Mannich Addition	-23.11
429_0	['CN', 'C(C(CC(C(CO)O)O)=O)=O']	['O', 'C(C(CC(C(CO)O)NC)=O)=O']	Mannich Addition	-23.11
431_0	['CN', 'C(CC(C(C(CO)O)O)=O)=O']	['O', 'C(CC(C(C(CO)NC)O)=O)=O']	Mannich Addition	-23.11
433_0	['CN', 'C(C(C(CC(CO)O)=O)O)=O']	['O', 'C(C(C(CC(CO)NC)=O)O)=O']	Mannich Addition	-23.11
435_0	['CN', 'C(CC(C=O)O)(C(CO)O)=O']	['O', 'C(CC(C=O)NC)(C(CO)O)=O']	Mannich Addition	-23.11
437_0	['CN', 'C(CC(C=O)O)(C(CO)O)=O']	['O', 'C(CC(C=O)O)(C(CNC)O)=O']	Mannich Addition	-29.83
439_0	['CN', 'C(C(C(C=O)O)O)(CCO)=O']	['O', 'C(C(C(C(CCO)=O)O)NC)=O']	Mannich Addition	-23.11
441_0	['CN', 'C(C(C(C=O)O)O)(CCO)=O']	['O', 'C(C(C(C=O)O)O)(CCNC)=O']	Mannich Addition	-29.83
443_0	['CN', 'C(C(C(CC(CO)=O)O)O)=O']	['O', 'C(C(C(CC(CO)=O)NC)O)=O']	Mannich Addition	-23.11
445_0	['CN', 'C(C(C(C(C(C)=O)O)O)O)=O']	['O', 'C(C(C(C(C(C)=O)O)NC)O)=O']	Mannich Addition	-23.11
447_0	['CN', 'C(CC(C(C(C=O)O)O)O)=O']	['O', 'C(CC(C(C(C=O)O)NC)O)=O']	Mannich Addition	-23.11
449_0	['CN', 'C(CC(C(C(C=O)O)O)O)=O']	['O', 'C(CC(C(C(C=O)O)O)NC)=O']	Mannich Addition	-23.11
451_0	['C(CN)(O)=O', 'C(C(C(CO)O)O)=O']	['O', 'C(C(C(CO)NCC(O)=O)O)=O']	Mannich Addition	-10.96
453_0	['C(C(C(C(C(CO)O)O)O)O)=O', 'CN']	['O', 'C(C(C(C(C(CO)O)O)NC)O)=O']	Mannich Addition	-23.11
455_0	['C(C(C(CO)O)O)=O']	['C1C(C(C(O)O1)O)O']	Hemiacetal Formation for 5 membered rings	-1.6
457_0	['C(CO)(C(C(C(CO)O)O)O)=O']	['C(C1(C(C(C(CO)O1)O)O)O)O']	Hemiacetal Formation for 5 membered rings	-2.63
458_0	['C(C(CC(C(CO)O)O)=O)=O']	['C1(C(O)OC(C(CO)O)C1)=O']	Hemiacetal Formation for 5 membered rings	-12.13
460_0	['C(C(CC(C(CO)O)O)=O)=O']	['C(C1(CC(C(CO)O1)O)O)=O']	Hemiacetal Formation for 5 membered rings	6.45
461_0	['C(CC(C(C(CO)O)O)=O)=O']	['C1(C(C(CO)O)OC(C1)O)=O']	Hemiacetal Formation for 5 membered rings	0.7
463_0	['C(CC(C(C(CO)O)O)=O)=O']	['C(CC1(C(C(CO1)O)O)O)=O']	Hemiacetal Formation for 5 membered rings	10.05
465_0	['C(C(C(CC(CO)O)=O)O)=O']	['C(C(C1(CC(CO1)O)O)O)=O']	Hemiacetal Formation for 5 membered rings	63.25
467_0	['C(C(C(CC(CO)=O)O)O)=O']	['C(C1C(CC(CO)(O1)O)O)=O']	Hemiacetal Formation for 5 membered rings	6.45
469_0	['C(C(C(C(C(C)=O)O)O)O)=O']	['C(C1C(C(C(C)(O1)O)O)O)=O']	Hemiacetal Formation for 5 membered rings	-2.63
470_0	['C(C(C(C(C(C)=O)O)O)O)=O']	['C(C)(C1C(C(C(O1)O)O)O)=O']	Hemiacetal Formation for 5 membered rings	-1.45
472_0	['C(CC(C(C(C=O)O)O)O)=O']	['C(C(C1C(CC(O)O1)O)O)=O']	Hemiacetal Formation for 5 membered rings	7.63
473_0	['C(CC(C(C(C=O)O)O)O)=O']	['C(CC1C(C(C(O)O1)O)O)=O']	Hemiacetal Formation for 5 membered rings	-1.45
475_0	['C(CO)(C(C(C(CO)O)O)O)=O']	['C1C(C(C(C(CO)(O)O1)O)O)O']	Hemiacetal Formation for 6 membered rings	-5.48
476_0	['C(C(CC(C(CO)O)O)=O)=O']	['C1(C(O)OC(CO)C(C1)O)=O']	Hemiacetal Formation for 6 membered rings	-14.83
478_0	['C(C(CC(C(CO)O)O)=O)=O']	['C(C1(CC(C(CO1)O)O)O)=O']	Hemiacetal Formation for 6 membered rings	3.6
479_0	['C(CC(C(C(CO)O)O)=O)=O']	['C1(C(C(CO)OC(C1)O)O)=O']	Hemiacetal Formation for 6 membered rings	-2.0
480_0	['C(C(C(CC(CO)O)=O)O)=O']	['C1(C(C(O)OC(CO)C1)O)=O']	Hemiacetal Formation for 6 membered rings	42.12
481_0	['C(CC(C=O)O)(C(CO)O)=O']	['C1(C(CO)OC(C(C1)O)O)=O']	Hemiacetal Formation for 6 membered rings	-14.83
483_0	['C(CC(C(C(C=O)O)O)O)=O']	['C(C1C(C(CC(O1)O)O)O)=O']	Hemiacetal Formation for 6 membered rings	4.93
484_0	['C(C(CC(C(CO)O)O)=O)=O']	['C1(C(O)OCC(C(C1)O)O)=O']	Hemiacetal Formation for 7 membered rings	-17.68
485_0	['C(CC(C(C(CO)O)O)=O)=O']	['C1(C(C(COC(C1)O)O)O)=O']	Hemiacetal Formation for 7 membered rings	-4.85
486_0	['C(C(C(CC(CO)O)=O)O)=O']	['C1(C(C(O)OCC(C1)O)O)=O']	Hemiacetal Formation for 7 membered rings	39.27
487_0	['C(CC(C=O)O)(C(CO)O)=O']	['C1(C(COC(C(C1)O)O)O)=O']	Hemiacetal Formation for 7 membered rings	-17.68
488_0	['C(C(C(C=O)O)O)(CCO)=O']	['C1(C(C(C(O)OCC1)O)O)=O']	Hemiacetal Formation for 7 membered rings	-17.68
489_0	['C(C(C(CC(CO)=O)O)O)=O']	['C1(COC(C(C(C1)O)O)O)=O']	Hemiacetal Formation for 7 membered rings	-17.68
490_0	['C(C(C1C(C(C(O)O1)O)O)O)O']	['C(C(C(C(C(CO)O)O)O)O)=O']	Hemiacetal Formation for 5 membered rings, inverse	1.45
491_0	['C(C1C(C(C(C(O)O1)O)O)O)O']	['C(C(C(C(C(CO)O)O)O)O)=O']	Hemiacetal Formation for 6 membered rings, inverse	4.15
492_0	['C1C(C(C(C(C(O)O1)O)O)O)O']	['C(C(C(C(C(CO)O)O)O)O)=O']	Hemiacetal Formation for 7 membered rings, inverse	7.01
493_0	['CN', 'C(C(O)=O)=O']	['C(CN)(O)=O', 'C=O']	Transamination	7.75
494_0	['C(C(C(C(C(CN)O)O)O)O)O', 'C(C(O)=O)=O']	['C(CN)(O)=O', 'C(C(C(C(C(CO)O)O)O)O)=O']	Transamination	-7.61
495_0	['C(CN)(O)=O', 'C(C(O)=O)=O']	['C(CN)(O)=O', 'C(C(O)=O)=O']	Transamination	0.0
495_1	['C(CN)(O)=O', 'C(C(O)=O)=O']	['C(CN)(O)=O', 'C(C(O)=O)=O']	Transamination (inverse)	0.0
497_0	['C(CN)(O)=O', 'C(CO)=O']	['C(C(O)=O)=O', 'C(CN)O']	Transamination (inverse)	15.55
499_0	['C(CN)(O)=O', 'C(C(C(CO)O)O)=O']	['C(C(O)=O)=O', 'C(C(C(CN)O)O)O']	Transamination (inverse)	7.61
501_0	['C(CN)(O)=O', 'C(CO)(C(C(C(CO)O)O)O)=O']	['C(C(O)=O)=O', 'C(C(C(C(C(CO)N)O)O)O)O']	Transamination (inverse)	16.34
502_0	['C(CN)(O)=O', 'C(C(CC(C(CO)O)O)=O)=O']	['C(C(O)=O)=O', 'C(CN)(CC(C(CO)O)O)=O']	Transamination (inverse)	7.61
503_0	['C(CN)(O)=O', 'C(C(CC(C(CO)O)O)=O)=O']	['C(C(O)=O)=O', 'C(C(CC(C(CO)O)O)N)=O']	Transamination (inverse)	16.34
504_0	['C(CN)(O)=O', 'C(CC(C(C(CO)O)O)=O)=O']	['C(C(O)=O)=O', 'C(C(C(CO)O)O)(CCN)=O']	Transamination (inverse)	20.44
506_0	['C(CN)(O)=O', 'C(CC(C(C(CO)O)O)=O)=O']	['C(C(O)=O)=O', 'C(CC(C(C(CO)O)O)N)=O']	Transamination (inverse)	29.17
507_0	['C(CN)(O)=O', 'C(C(C(CC(CO)O)=O)O)=O']	['C(C(O)=O)=O', 'C(C(CN)O)(CC(CO)O)=O']	Transamination (inverse)	64.56
509_0	['C(CN)(O)=O', 'C(C(C(CC(CO)O)=O)O)=O']	['C(C(O)=O)=O', 'C(C(C(CC(CO)O)N)O)=O']	Transamination (inverse)	73.29
510_0	['C(CN)(O)=O', 'C(CC(C=O)O)(C(CO)O)=O']	['C(C(O)=O)=O', 'C(C(CO)O)(CC(CN)O)=O']	Transamination (inverse)	7.61
512_0	['C(CN)(O)=O', 'C(CC(C=O)O)(C(CO)O)=O']	['C(C(O)=O)=O', 'C(C(CC(C(CO)O)N)O)=O']	Transamination (inverse)	16.34
513_0	['C(CN)(O)=O', 'C(C(C(C=O)O)O)(CCO)=O']	['C(C(O)=O)=O', 'C(C(C(CN)O)O)(CCO)=O']	Transamination (inverse)	7.61
515_0	['C(CN)(O)=O', 'C(C(C(C=O)O)O)(CCO)=O']	['C(C(O)=O)=O', 'C(C(C(C(CCO)N)O)O)=O']	Transamination (inverse)	16.34
516_0	['C(CN)(O)=O', 'C(C(C(CC(CO)=O)O)O)=O']	['C(C(O)=O)=O', 'C(CO)(CC(C(CN)O)O)=O']	Transamination (inverse)	7.61
518_0	['C(CN)(O)=O', 'C(C(C(CC(CO)=O)O)O)=O']	['C(C(O)=O)=O', 'C(C(C(CC(CO)N)O)O)=O']	Transamination (inverse)	16.34
519_0	['C(CN)(O)=O', 'C(C(C(C(C(C)=O)O)O)O)=O']	['C(C(O)=O)=O', 'C(C)(C(C(C(CN)O)O)O)=O']	Transamination (inverse)	7.61
521_0	['C(CN)(O)=O', 'C(C(C(C(C(C)=O)O)O)O)=O']	['C(C(O)=O)=O', 'C(C(C(C(C(C)N)O)O)O)=O']	Transamination (inverse)	16.34
522_0	['C(CN)(O)=O', 'C(CC(C(C(C=O)O)O)O)=O']	['C(C(O)=O)=O', 'C(CC(C(C(CN)O)O)O)=O']	Transamination (inverse)	7.61
524_0	['C(CN)(O)=O', 'C(CC(C(C(C=O)O)O)O)=O']	['C(C(O)=O)=O', 'C(C(C(C(CCN)O)O)O)=O']	Transamination (inverse)	7.61
525_0	['C(CN)(O)=O', 'C=O']	['CN', 'C(C(O)=O)=O']	Transamination (inverse)	-7.75
526_0	['C(C(O)=O)=O']	['C(=O)=O', 'C=O']	Alpha-Keto Acid Decarboxylation	-39.03
528_0	['C(C(C(C(C(CO)O)O)O)O)(O)=O']	['O', 'C1(C(C(C(C(CO)O)O1)O)O)=O']	Ring Closure 5 membered O, O	-20.13
530_0	['C(C(C(C(C(CO)O)O)O)O)(O)=O']	['O', 'C1(C(C(C(C(CO)O1)O)O)O)=O']	Ring Closure 6 membered O, O	-22.83
532_0	['C(C(C(C(C(CO)O)O)O)O)(O)=O']	['O', 'C1(C(C(C(C(CO1)O)O)O)O)=O']	Ring Closure 7 membered O, O	-25.68
