Index	Reagents	Products	Rule	Energy Change
323_0	['C(CC(C(C(CO)O)O)=O)=O']	['O', 'C(CC(C(CC=O)O)=O)=O']	Elimination + enol to keto	-39.01
329_0	['C(CC(C=O)O)(C(CO)O)=O']	['O', 'C(C(CC(C(C)=O)=O)O)=O']	Elimination + enol to keto	-45.4
331_0	['C(CC(C=O)O)(C(CO)O)=O']	['O', 'C(CC(CC(C=O)O)=O)=O']	Elimination + enol to keto	-47.2
332_0	['C(C(C(C=O)O)O)(CCO)=O']	['O', 'C(CCO)(CC(C=O)=O)=O']	Elimination + enol to keto	-49.2
333_0	['C(C(C(C=O)O)O)(CCO)=O']	['O', 'C(CC(C(CCO)=O)=O)=O']	Elimination + enol to keto	-49.2
334_0	['C(C(C(CC(CO)=O)O)O)=O']	['O', 'C(CO)(CCC(C=O)=O)=O']	Elimination + enol to keto	-41.01
335_0	['C(C(C(CC(CO)=O)O)O)=O']	['O', 'C(CC(CC(CO)=O)=O)=O']	Elimination + enol to keto	-49.2
336_0	['C(C(C(C(C(C)=O)O)O)O)=O']	['O', 'C(C)(C(CC(C=O)=O)O)=O']	Elimination + enol to keto	-41.01
337_0	['C(C(C(C(C(C)=O)O)O)O)=O']	['O', 'C(CC(C(C(C)=O)O)=O)=O']	Elimination + enol to keto	-97.97
338_0	['C(C(C(C(C(C)=O)O)O)O)=O']	['O', 'C(C(C=O)O)(CC(C)=O)=O']	Elimination + enol to keto	-41.01
339_0	['C(C(C(C(C(C)=O)O)O)O)=O']	['O', 'C(C(CC(C(C)=O)=O)O)=O']	Elimination + enol to keto	-41.01
340_0	['C(CC(C(C(C=O)O)O)O)=O']	['O', 'C(CC(CC(C=O)=O)O)=O']	Elimination + enol to keto	-41.01
341_0	['C(CC(C(C(C=O)O)O)O)=O']	['O', 'C(CC(C(CC=O)O)=O)=O']	Elimination + enol to keto	-53.84
342_0	['C(CC(C(C(C=O)O)O)O)=O']	['O', 'C(C(C(CCC=O)=O)O)=O']	Elimination + enol to keto	-41.01
343_0	['C(CC(C(C(C=O)O)O)O)=O']	['O', 'C(CC(CC(C=O)O)=O)=O']	Elimination + enol to keto	-49.2
345_0	['C(C(C1C(C(C(O)O1)O)O)O)O']	['O', 'C1(CC(C(C(CO)O)O1)O)=O']	Elimination + enol to keto	-65.88
347_0	['C(C(C1C(C(C(O)O1)O)O)O)O']	['O', 'C1(COC(C(CO)O)C1O)=O']	Elimination + enol to keto	-51.69
349_0	['C(C(C1C(C(C(O)O1)O)O)O)O']	['O', 'C1(C(O)OC(C(CO)O)C1)=O']	Elimination + enol to keto	-51.69
351_0	['C(C(C1C(C(C(O)O1)O)O)O)O']	['O', 'C1(C(C(CO)O)OC(C1)O)=O']	Elimination + enol to keto	-51.69
353_0	['C(C(C1C(C(C(O)O1)O)O)O)O']	['O', 'C(C)(C1C(C(C(O1)O)O)O)=O']	Elimination + enol to keto	-45.4
355_0	['C(C(C1C(C(C(O)O1)O)O)O)O']	['O', 'C(CC1C(C(C(O)O1)O)O)=O']	Elimination + enol to keto	-39.01
357_0	['C(C1C(C(C(C(O)O1)O)O)O)O']	['O', 'C1(CC(C(C(CO)O1)O)O)=O']	Elimination + enol to keto	-65.88
359_0	['C(C1C(C(C(C(O)O1)O)O)O)O']	['O', 'C1(COC(CO)C(C1O)O)=O']	Elimination + enol to keto	-51.69
361_0	['C(C1C(C(C(C(O)O1)O)O)O)O']	['O', 'C1(C(O)OC(CO)C(C1)O)=O']	Elimination + enol to keto	-51.69
363_0	['C(C1C(C(C(C(O)O1)O)O)O)O']	['O', 'C1(C(C(CO)OC(C1)O)O)=O']	Elimination + enol to keto	-51.69
365_0	['C(C1C(C(C(C(O)O1)O)O)O)O']	['O', 'C1(C(C(O)OC(CO)C1)O)=O']	Elimination + enol to keto	-51.69
367_0	['C(C1C(C(C(C(O)O1)O)O)O)O']	['O', 'C1(C(CO)OC(C(C1)O)O)=O']	Elimination + enol to keto	-51.69
369_0	['C1C(C(C(C(C(O)O1)O)O)O)O']	['O', 'C1(CC(C(C(CO1)O)O)O)=O']	Elimination + enol to keto	-65.88
371_0	['C1C(C(C(C(C(O)O1)O)O)O)O']	['O', 'C1(COCC(C(C1O)O)O)=O']	Elimination + enol to keto	-51.69
373_0	['C1C(C(C(C(C(O)O1)O)O)O)O']	['O', 'C1(C(O)OCC(C(C1)O)O)=O']	Elimination + enol to keto	-51.69
375_0	['C1C(C(C(C(C(O)O1)O)O)O)O']	['O', 'C1(C(C(COC(C1)O)O)O)=O']	Elimination + enol to keto	-51.69
377_0	['C1C(C(C(C(C(O)O1)O)O)O)O']	['O', 'C1(C(C(O)OCC(C1)O)O)=O']	Elimination + enol to keto	-51.69
379_0	['C1C(C(C(C(C(O)O1)O)O)O)O']	['O', 'C1(C(COC(C(C1)O)O)O)=O']	Elimination + enol to keto	-51.69
381_0	['C1C(C(C(C(C(O)O1)O)O)O)O']	['O', 'C1(C(C(C(O)OCC1)O)O)=O']	Elimination + enol to keto	-51.69
383_0	['C1C(C(C(C(C(O)O1)O)O)O)O']	['O', 'C1(COC(C(C(C1)O)O)O)=O']	Elimination + enol to keto	-51.69
384_0	['C(C(C(C(C(CN)O)O)O)O)O']	['O', 'C(CN)(CC(C(CO)O)O)=O']	Elimination + enol to keto	-41.01
386_0	['C(C(C(C(C(CN)O)O)O)O)O']	['O', 'C(C(C(CO)O)O)(CCN)=O']	Elimination + enol to keto	-41.01
388_0	['C(C(C(C(C(CN)O)O)O)O)O']	['O', 'C(C(CN)O)(CC(CO)O)=O']	Elimination + enol to keto	-41.01
390_0	['C(C(C(C(C(CN)O)O)O)O)O']	['O', 'C(C(CO)O)(CC(CN)O)=O']	Elimination + enol to keto	-41.01
392_0	['C(C(C(C(C(CN)O)O)O)O)O']	['O', 'C(C(C(CN)O)O)(CCO)=O']	Elimination + enol to keto	-41.01
394_0	['C(C(C(C(C(CN)O)O)O)O)O']	['O', 'C(CO)(CC(C(CN)O)O)=O']	Elimination + enol to keto	-41.01
396_0	['C(C(C(C(C(CN)O)O)O)O)O']	['O', 'C(C)(C(C(C(CN)O)O)O)=O']	Elimination + enol to keto	-45.4
398_0	['C(C(C(C(C(CN)O)O)O)O)O']	['O', 'C(CC(C(C(CN)O)O)O)=O']	Elimination + enol to keto	-39.01
400_0	['C(C(CC(C(CO)O)O)=O)=O']	['O', 'C(C(CO)O)=CC(C=O)=O']	Elimination2	-0.43
404_0	['C(CC(C=O)O)(C(CO)O)=O']	['O', 'C(C=CC(C(CO)O)=O)=O']	Elimination2	-0.43
406_0	['C(C(C(C=O)O)O)(CCO)=O']	['O', 'C(C(C(C(C=C)=O)O)O)=O']	Elimination2	-2.3
408_0	['C(C(C(CC(CO)=O)O)O)=O']	['O', 'C(C(C=CC(CO)=O)O)=O']	Elimination2	-0.43
410_0	['C(CC(C(C(C=O)O)O)O)=O']	['O', 'C(C(C(C=CC=O)O)O)=O']	Elimination2	-0.43
423_0	['C(C(C(C(C(CN)O)O)O)O)O']	['C(C)(C(C(C(CO)O)O)O)=O', 'N']	Deamination 2	-27.07
425_0	['C(C(C(CO)O)O)=O', 'CN']	['O', 'C(C(C(CO)NC)O)=O']	Mannich Addition	-23.11
427_0	['C(CO)(C(C(C(CO)O)O)O)=O', 'CN']	['O', 'C(CO)(C(C(C(CO)O)NC)O)=O']	Mannich Addition	-23.11
429_0	['CN', 'C(C(CC(C(CO)O)O)=O)=O']	['O', 'C(C(CC(C(CO)O)NC)=O)=O']	Mannich Addition	-23.11
431_0	['CN', 'C(CC(C(C(CO)O)O)=O)=O']	['O', 'C(CC(C(C(CO)NC)O)=O)=O']	Mannich Addition	-23.11
433_0	['CN', 'C(C(C(CC(CO)O)=O)O)=O']	['O', 'C(C(C(CC(CO)NC)=O)O)=O']	Mannich Addition	-23.11
435_0	['CN', 'C(CC(C=O)O)(C(CO)O)=O']	['O', 'C(CC(C=O)NC)(C(CO)O)=O']	Mannich Addition	-23.11
437_0	['CN', 'C(CC(C=O)O)(C(CO)O)=O']	['O', 'C(CC(C=O)O)(C(CNC)O)=O']	Mannich Addition	-29.83
439_0	['CN', 'C(C(C(C=O)O)O)(CCO)=O']	['O', 'C(C(C(C(CCO)=O)O)NC)=O']	Mannich Addition	-23.11
441_0	['CN', 'C(C(C(C=O)O)O)(CCO)=O']	['O', 'C(C(C(C=O)O)O)(CCNC)=O']	Mannich Addition	-29.83
443_0	['CN', 'C(C(C(CC(CO)=O)O)O)=O']	['O', 'C(C(C(CC(CO)=O)NC)O)=O']	Mannich Addition	-23.11
445_0	['CN', 'C(C(C(C(C(C)=O)O)O)O)=O']	['O', 'C(C(C(C(C(C)=O)O)NC)O)=O']	Mannich Addition	-23.11
447_0	['CN', 'C(CC(C(C(C=O)O)O)O)=O']	['O', 'C(CC(C(C(C=O)O)NC)O)=O']	Mannich Addition	-23.11
449_0	['CN', 'C(CC(C(C(C=O)O)O)O)=O']	['O', 'C(CC(C(C(C=O)O)O)NC)=O']	Mannich Addition	-23.11
451_0	['C(CN)(O)=O', 'C(C(C(CO)O)O)=O']	['O', 'C(C(C(CO)NCC(O)=O)O)=O']	Mannich Addition	-10.96
453_0	['C(C(C(C(C(CO)O)O)O)O)=O', 'CN']	['O', 'C(C(C(C(C(CO)O)O)NC)O)=O']	Mannich Addition	-23.11
455_0	['C(C(C(CO)O)O)=O']	['C1C(C(C(O)O1)O)O']	Hemiacetal Formation for 5 membered rings	-1.6
457_0	['C(CO)(C(C(C(CO)O)O)O)=O']	['C(C1(C(C(C(CO)O1)O)O)O)O']	Hemiacetal Formation for 5 membered rings	-2.63
458_0	['C(C(CC(C(CO)O)O)=O)=O']	['C1(C(O)OC(C(CO)O)C1)=O']	Hemiacetal Formation for 5 membered rings	-12.13
469_0	['C(C(C(C(C(C)=O)O)O)O)=O']	['C(C1C(C(C(C)(O1)O)O)O)=O']	Hemiacetal Formation for 5 membered rings	-2.63
470_0	['C(C(C(C(C(C)=O)O)O)O)=O']	['C(C)(C1C(C(C(O1)O)O)O)=O']	Hemiacetal Formation for 5 membered rings	-1.45
473_0	['C(CC(C(C(C=O)O)O)O)=O']	['C(CC1C(C(C(O)O1)O)O)=O']	Hemiacetal Formation for 5 membered rings	-1.45
475_0	['C(CO)(C(C(C(CO)O)O)O)=O']	['C1C(C(C(C(CO)(O)O1)O)O)O']	Hemiacetal Formation for 6 membered rings	-5.48
476_0	['C(C(CC(C(CO)O)O)=O)=O']	['C1(C(O)OC(CO)C(C1)O)=O']	Hemiacetal Formation for 6 membered rings	-14.83
479_0	['C(CC(C(C(CO)O)O)=O)=O']	['C1(C(C(CO)OC(C1)O)O)=O']	Hemiacetal Formation for 6 membered rings	-2.0
481_0	['C(CC(C=O)O)(C(CO)O)=O']	['C1(C(CO)OC(C(C1)O)O)=O']	Hemiacetal Formation for 6 membered rings	-14.83
484_0	['C(C(CC(C(CO)O)O)=O)=O']	['C1(C(O)OCC(C(C1)O)O)=O']	Hemiacetal Formation for 7 membered rings	-17.68
485_0	['C(CC(C(C(CO)O)O)=O)=O']	['C1(C(C(COC(C1)O)O)O)=O']	Hemiacetal Formation for 7 membered rings	-4.85
487_0	['C(CC(C=O)O)(C(CO)O)=O']	['C1(C(COC(C(C1)O)O)O)=O']	Hemiacetal Formation for 7 membered rings	-17.68
488_0	['C(C(C(C=O)O)O)(CCO)=O']	['C1(C(C(C(O)OCC1)O)O)=O']	Hemiacetal Formation for 7 membered rings	-17.68
489_0	['C(C(C(CC(CO)=O)O)O)=O']	['C1(COC(C(C(C1)O)O)O)=O']	Hemiacetal Formation for 7 membered rings	-17.68
494_0	['C(C(C(C(C(CN)O)O)O)O)O', 'C(C(O)=O)=O']	['C(CN)(O)=O', 'C(C(C(C(C(CO)O)O)O)O)=O']	Transamination	-7.61
525_0	['C(CN)(O)=O', 'C=O']	['CN', 'C(C(O)=O)=O']	Transamination (inverse)	-7.75
526_0	['C(C(O)=O)=O']	['C(=O)=O', 'C=O']	Alpha-Keto Acid Decarboxylation	-39.03
528_0	['C(C(C(C(C(CO)O)O)O)O)(O)=O']	['O', 'C1(C(C(C(C(CO)O)O1)O)O)=O']	Ring Closure 5 membered O, O	-20.13
530_0	['C(C(C(C(C(CO)O)O)O)O)(O)=O']	['O', 'C1(C(C(C(C(CO)O1)O)O)O)=O']	Ring Closure 6 membered O, O	-22.83
532_0	['C(C(C(C(C(CO)O)O)O)O)(O)=O']	['O', 'C1(C(C(C(C(CO1)O)O)O)O)=O']	Ring Closure 7 membered O, O	-25.68
533_0	['C(CN)(O)=O', 'C=O']	['CN', 'C(=O)=O', 'C=O']	Strecker Degradation, HH	-46.78
534_0	['C(CN)(O)=O', 'C(CO)=O']	['C(=O)=O', 'C=O', 'C(CN)O']	Strecker Degradation, HC	-23.48
535_0	['C(CN)(O)=O', 'C(C(C(CO)O)O)=O']	['C(=O)=O', 'C=O', 'C(C(C(CN)O)O)O']	Strecker Degradation, HC	-31.42
536_0	['C(CN)(O)=O', 'C(CC(C(C(CO)O)O)=O)=O']	['C(=O)=O', 'C=O', 'C(C(C(CO)O)O)(CCN)=O']	Strecker Degradation, HC	-18.59
538_0	['C(CN)(O)=O', 'C(CC(C=O)O)(C(CO)O)=O']	['C(=O)=O', 'C=O', 'C(C(CO)O)(CC(CN)O)=O']	Strecker Degradation, HC	-31.42
539_0	['C(CN)(O)=O', 'C(C(C(C=O)O)O)(CCO)=O']	['C(=O)=O', 'C=O', 'C(C(C(CN)O)O)(CCO)=O']	Strecker Degradation, HC	-31.42
540_0	['C(CN)(O)=O', 'C(C(C(CC(CO)=O)O)O)=O']	['C(=O)=O', 'C=O', 'C(CO)(CC(C(CN)O)O)=O']	Strecker Degradation, HC	-31.42
541_0	['C(CN)(O)=O', 'C(C(C(C(C(C)=O)O)O)O)=O']	['C(=O)=O', 'C=O', 'C(C)(C(C(C(CN)O)O)O)=O']	Strecker Degradation, HC	-31.42
542_0	['C(CN)(O)=O', 'C(CC(C(C(C=O)O)O)O)=O']	['C(=O)=O', 'C=O', 'C(CC(C(C(CN)O)O)O)=O']	Strecker Degradation, HC	-31.42
543_0	['C(CN)(O)=O', 'C(CC(C(C(C=O)O)O)O)=O']	['C(=O)=O', 'C=O', 'C(C(C(C(CCN)O)O)O)=O']	Strecker Degradation, HC	-31.42
544_0	['C(CN)(O)=O', 'C(CO)(C(C(C(CO)O)O)O)=O']	['C(=O)=O', 'C=O', 'C(C(C(C(C(CO)N)O)O)O)O']	Strecker Degradation, CC	-22.69
545_0	['C(CN)(O)=O', 'C(CC(C(C(CO)O)O)=O)=O']	['C(=O)=O', 'C=O', 'C(CC(C(C(CO)O)O)N)=O']	Strecker Degradation, CC	-9.86
547_0	['C(CN)(O)=O', 'C(CC(C=O)O)(C(CO)O)=O']	['C(=O)=O', 'C=O', 'C(C(CC(C(CO)O)N)O)=O']	Strecker Degradation, CC	-22.69
548_0	['C(CN)(O)=O', 'C(C(C(C=O)O)O)(CCO)=O']	['C(=O)=O', 'C=O', 'C(C(C(C(CCO)N)O)O)=O']	Strecker Degradation, CC	-22.69
549_0	['C(CN)(O)=O', 'C(C(C(CC(CO)=O)O)O)=O']	['C(=O)=O', 'C=O', 'C(C(C(CC(CO)N)O)O)=O']	Strecker Degradation, CC	-22.69
550_0	['C(CN)(O)=O', 'C(C(C(C(C(C)=O)O)O)O)=O']	['C(=O)=O', 'C=O', 'C(C(C(C(C(C)N)O)O)O)=O']	Strecker Degradation, CC	-22.69
552_0	['C(C(C(C(C(CO)=O)CO)O)O)=O']	['C1(C(C(C(C(C1CO)O)O)O)O)=O']	Aldol Condensation	-97.69
552_1	['C(C(C(C(C(CO)=O)CO)O)O)=O']	['C1(C(C(C(C(C1CO)O)O)O)O)=O']	Knoevenagel H	-97.69
553_0	['C(C(C(C(C=O)O)O)O)(CCO)=O']	['C1(C(C(C(C(C1CO)O)O)O)O)=O']	Aldol Condensation	-90.97
553_1	['C(C(C(C(C=O)O)O)O)(CCO)=O']	['C1(C(C(C(C(C1CO)O)O)O)O)=O']	Knoevenagel C	-90.97
555_0	['C(C(CC(CO)=O)O)=O']	['C1(C(C(C(C1)O)O)O)=O']	Aldol Condensation	-88.42
555_1	['C(C(CC(CO)=O)O)=O']	['C1(C(C(C(C1)O)O)O)=O']	Knoevenagel H	-88.42
556_0	['C(C(C(C(C)=O)O)O)=O']	['C1(C(C(C(C1)O)O)O)=O']	Aldol Condensation	-84.03
558_0	['C(C(CC(C(CO)=O)O)O)=O']	['C1(C(C(C(CC1O)O)O)O)=O']	Aldol Condensation	-91.12
558_1	['C(C(CC(C(CO)=O)O)O)=O']	['C1(C(C(C(CC1O)O)O)O)=O']	Knoevenagel H	-91.12
560_0	['C(CO)(C(CC(CO)=O)O)=O']	['C1(C(C(C(C1)O)(CO)O)O)=O']	Aldol Condensation	-89.59
560_1	['C(CO)(C(CC(CO)=O)O)=O']	['C1(C(C(C(C1)O)(CO)O)O)=O']	Knoevenagel H	-89.59
562_0	['C(CO)(C(CC(CO)=O)O)=O']	['C1(C(CC(CO)(C1O)O)O)=O']	Aldol Condensation	-89.59
562_1	['C(CO)(C(CC(CO)=O)O)=O']	['C1(C(CC(CO)(C1O)O)O)=O']	Knoevenagel H	-89.59
564_0	['C(C)(C(C(C(CO)=O)O)O)=O']	['C1(C(C(C(CO)(C1)O)O)O)=O']	Aldol Condensation	-85.2
566_0	['C(C)(C(C(C(CO)=O)O)O)=O']	['C1(C(C(C(C)(C1O)O)O)O)=O']	Aldol Condensation	-98.67
566_1	['C(C)(C(C(C(CO)=O)O)O)=O']	['C1(C(C(C(C)(C1O)O)O)O)=O']	Knoevenagel H	-98.67
568_0	['C(CC(C(C(CO)=O)O)O)=O']	['C1(C(C(CC(C1O)O)O)O)=O']	Aldol Condensation	-91.12
568_1	['C(CC(C(C(CO)=O)O)O)=O']	['C1(C(C(CC(C1O)O)O)O)=O']	Knoevenagel H	-91.12
570_0	['C(C(CC(C(CO)=O)NC)O)=O']	['C1(C(C(C(CC1NC)O)O)O)=O']	Aldol Condensation	-88.61
570_1	['C(C(CC(C(CO)=O)NC)O)=O']	['C1(C(C(C(CC1NC)O)O)O)=O']	Knoevenagel H	-88.61
572_0	['C(CC(C(CNC)=O)O)(CO)=O']	['C1(C(C(C(C1)O)(CNC)O)O)=O']	Aldol Condensation	-89.59
572_1	['C(CC(C(CNC)=O)O)(CO)=O']	['C1(C(C(C(C1)O)(CNC)O)O)=O']	Knoevenagel H	-89.59
574_0	['C(CC(C(CNC)=O)O)(CO)=O']	['C1(C(CC(CO)(C1NC)O)O)=O']	Aldol Condensation	-80.36
574_1	['C(CC(C(CNC)=O)O)(CO)=O']	['C1(C(CC(CO)(C1NC)O)O)=O']	Knoevenagel H	-80.36
576_0	['C(C(C(C(CNC)=O)O)O)(C)=O']	['C1(C(C(C(CNC)(C1)O)O)O)=O']	Aldol Condensation	-85.2
578_0	['C(C(C(C(CNC)=O)O)O)(C)=O']	['C1(C(C(C(C)(C1NC)O)O)O)=O']	Aldol Condensation	-89.44
578_1	['C(C(C(C(CNC)=O)O)O)(C)=O']	['C1(C(C(C(C)(C1NC)O)O)O)=O']	Knoevenagel H	-89.44
580_0	['C(CC(C(C(CNC)=O)O)O)=O']	['C1(C(C(CC(C1NC)O)O)O)=O']	Aldol Condensation	-81.89
580_1	['C(CC(C(C(CNC)=O)O)O)=O']	['C1(C(C(CC(C1NC)O)O)O)=O']	Knoevenagel H	-81.89
582_0	['C(C(CO)(C(C(CCO)=O)O)O)=O']	['C1(C(C(CO)(C(C1CO)O)O)O)=O']	Aldol Condensation	-94.08
582_1	['C(C(CO)(C(C(CCO)=O)O)O)=O']	['C1(C(C(CO)(C(C1CO)O)O)O)=O']	Knoevenagel C	-94.08
584_0	['C(C(CO)(C(C=O)O)O)(CCO)=O']	['C1(C(CO)(C(C(C1CO)O)O)O)=O']	Aldol Condensation	-94.08
584_1	['C(C(CO)(C(C=O)O)O)(CCO)=O']	['C1(C(CO)(C(C(C1CO)O)O)O)=O']	Knoevenagel C	-94.08
586_0	['C(C(CO)(C(CC(CO)=O)O)O)=O']	['C1(C(C(C(C(C1)O)(CO)O)O)O)=O']	Aldol Condensation	-96.93
586_1	['C(C(CO)(C(CC(CO)=O)O)O)=O']	['C1(C(C(C(C(C1)O)(CO)O)O)O)=O']	Knoevenagel H	-96.93
587_0	['C(C(CO)(C(C(C(C)=O)O)O)O)=O']	['C1(C(C(C(C(C1)O)(CO)O)O)O)=O']	Aldol Condensation	-92.54
589_0	['C(C(C(C(C(C)=O)(CO)O)O)O)=O']	['C1(CC(C(C(C1(CO)O)O)O)O)=O']	Aldol Condensation	-92.54
591_0	['C(C(CO)(C(C(CC=O)O)O)O)=O']	['C(C1C(C(CO)(C(C1O)O)O)O)=O']	Aldol Condensation	-74.33
591_1	['C(C(CO)(C(C(CC=O)O)O)O)=O']	['C(C1C(C(CO)(C(C1O)O)O)O)=O']	Knoevenagel C	-74.33
593_0	['C(C(C(C=O)O)NC)(CCO)=O']	['C1(C(C(C(C1CO)O)O)NC)=O']	Aldol Condensation	-85.76
593_1	['C(C(C(C=O)O)NC)(CCO)=O']	['C1(C(C(C(C1CO)O)O)NC)=O']	Knoevenagel C	-85.76
595_0	['C(C(C(C(C(C)=O)NC)O)O)=O']	['C1(C(C(C(C(C1)O)O)O)NC)=O']	Aldol Condensation	-84.22
597_0	['C(CCO)(CC(C=O)=O)=O']	['C1(C(CO)C(C(C1)=O)O)=O']	Aldol Condensation	-90.76
597_1	['C(CCO)(CC(C=O)=O)=O']	['C1(C(CO)C(C(C1)=O)O)=O']	Knoevenagel C	-90.76
599_0	['C(CO)(CCC(C=O)=O)=O']	['C1(CCC(C(C1O)O)=O)=O']	Aldol Condensation	-101.79
599_1	['C(CO)(CCC(C=O)=O)=O']	['C1(CCC(C(C1O)O)=O)=O']	Knoevenagel H	-101.79
601_0	['C(CO)(CCC(C=O)=O)=O']	['C(C1(CCC(C1O)=O)O)=O']	Aldol Condensation	-80.51
601_1	['C(CO)(CCC(C=O)=O)=O']	['C(C1(CCC(C1O)=O)O)=O']	Knoevenagel H	-80.51
603_0	['C(C)(C(CC(C=O)=O)O)=O']	['C1(CC(C(CC1O)=O)O)=O']	Aldol Condensation	-97.4
605_0	['C(C)(C(CC(C=O)=O)O)=O']	['C(C1(CC(C(C1)=O)O)O)=O']	Aldol Condensation	-76.12
607_0	['C(CC(CC(C=O)=O)O)=O']	['C(C1C(CC(C1O)=O)O)=O']	Aldol Condensation	-79.19
607_1	['C(CC(CC(C=O)=O)O)=O']	['C(C1C(CC(C1O)=O)O)=O']	Knoevenagel C	-79.19
609_0	['C(CC(C(CCO)=O)=O)=O']	['C1(C(CC(C1CO)O)=O)=O']	Aldol Condensation	-90.76
609_1	['C(CC(C(CCO)=O)=O)=O']	['C1(C(CC(C1CO)O)=O)=O']	Knoevenagel C	-90.76
611_0	['C(CC(CC(CO)=O)=O)=O']	['C1(CC(C(C(C1)=O)O)O)=O']	Aldol Condensation	-93.61
611_1	['C(CC(CC(CO)=O)=O)=O']	['C1(CC(C(C(C1)=O)O)O)=O']	Knoevenagel H	-93.61
613_0	['C(CC(C(C(C)=O)O)=O)=O']	['C1(CC(CC(C1O)=O)O)=O']	Aldol Condensation	-40.45
614_0	['C(CC(C(CC=O)O)=O)=O']	['C(C1C(CC(C1O)=O)O)=O']	Aldol Condensation	-66.36
614_1	['C(CC(C(CC=O)O)=O)=O']	['C(C1C(CC(C1O)=O)O)=O']	Knoevenagel C	-66.36
616_0	['C(CC(C(CC=O)O)=O)=O']	['C(C1C(C(CC1O)O)=O)=O']	Aldol Condensation	-103.04
616_1	['C(CC(C(CC=O)O)=O)=O']	['C(C1C(C(CC1O)O)=O)=O']	Knoevenagel C	-103.04
617_0	['C(C(C=O)O)(CC(C)=O)=O']	['C1(CC(C(C(C1)=O)O)O)=O']	Aldol Condensation	-97.4
619_0	['C(C(C(CCC=O)=O)O)=O']	['C(C1C(C(C(C1)=O)O)O)=O']	Aldol Condensation	-79.19
621_0	['C(C(CC(C(C)=O)=O)O)=O']	['C1(C(CC(C(C1)O)O)=O)=O']	Aldol Condensation	-97.4
623_0	['C(CC(CC(C=O)O)=O)=O']	['C(C1C(CC(C1O)O)=O)=O']	Aldol Condensation	-107.69
623_1	['C(CC(CC(C=O)O)=O)=O']	['C(C1C(CC(C1O)O)=O)=O']	Knoevenagel C	-107.69
625_0	['C(C(C=CC(CO)=O)O)=O']	['C1C(C(C(C(C=1)=O)O)O)O']	Aldol Condensation	-117.14
625_1	['C(C(C=CC(CO)=O)O)=O']	['C1C(C(C(C(C=1)=O)O)O)O']	Knoevenagel H	-117.14
627_0	['C(C(C(C(CCO)=O)O)NC)=O']	['C1(C(C(C(C1CO)O)NC)O)=O']	Aldol Condensation	-85.76
627_1	['C(C(C(C(CCO)=O)O)NC)=O']	['C1(C(C(C(C1CO)O)NC)O)=O']	Knoevenagel C	-85.76
629_0	['C(C(C(C=O)O)O)(CCNC)=O']	['C1(C(C(C(C1CNC)O)O)O)=O']	Aldol Condensation	-88.27
629_1	['C(C(C(C=O)O)O)(CCNC)=O']	['C1(C(C(C(C1CNC)O)O)O)=O']	Knoevenagel C	-88.27
631_0	['C(C(C(CC(CO)=O)NC)O)=O']	['C1(C(C(C(C(C1)NC)O)O)O)=O']	Aldol Condensation	-88.61
631_1	['C(C(C(CC(CO)=O)NC)O)=O']	['C1(C(C(C(C(C1)NC)O)O)O)=O']	Knoevenagel H	-88.61
633_0	['C(C(C(C(C(C)=O)O)NC)O)=O']	['C1(C(C(C(C(C1)O)O)NC)O)=O']	Aldol Condensation	-84.22
635_0	['C(CC(C(C(C=O)O)NC)O)=O']	['C(C1C(C(C(C1O)O)NC)O)=O']	Aldol Condensation	-66.01
635_1	['C(CC(C(C(C=O)O)NC)O)=O']	['C(C1C(C(C(C1O)O)NC)O)=O']	Knoevenagel C	-66.01
637_0	['C(CC(C(C(C=O)O)O)NC)=O']	['C(C1C(C(C(C1NC)O)O)O)=O']	Aldol Condensation	-66.01
637_1	['C(CC(C(C(C=O)O)O)NC)=O']	['C(C1C(C(C(C1NC)O)O)O)=O']	Knoevenagel C	-66.01
639_0	['C(C(C=O)O)(O)=O', 'C(CO)(CO)=O']	['C(C(C(C(C(CO)=O)O)O)O)(O)=O']	Aldol Condensation	-22.22
639_1	['C(C(C=O)O)(O)=O', 'C(CO)(CO)=O']	['C(C(C(C(C(CO)=O)O)O)O)(O)=O']	Knoevenagel H	-22.22
641_0	['C(C(C=O)O)(O)=O', 'C(C(C)=O)=O']	['C(C(C(CC(C=O)=O)O)O)(O)=O']	Aldol Condensation	-16.36
642_0	['C(C(C=O)O)(O)=O', 'C(C)(CO)=O']	['C(C(C(CC(CO)=O)O)O)(O)=O']	Aldol Condensation	-18.0
643_0	['C(C(C=O)O)(O)=O', 'C(C)(CO)=O']	['C(C(C(C(C(C)=O)O)O)O)(O)=O']	Aldol Condensation	-22.39
643_1	['C(C(C=O)O)(O)=O', 'C(C)(CO)=O']	['C(C(C(C(C(C)=O)O)O)O)(O)=O']	Knoevenagel H	-22.39
645_0	['C(C(C=O)O)(O)=O', 'C(C)=O']	['C(CC(C(C(O)=O)O)O)=O']	Aldol Condensation	-18.17
647_0	['C(C(C=O)O)(O)=O', 'C(CNC)=O']	['C(C(C(C(C(O)=O)O)O)NC)=O']	Aldol Condensation	-15.67
647_1	['C(C(C=O)O)(O)=O', 'C(CNC)=O']	['C(C(C(C(C(O)=O)O)O)NC)=O']	Knoevenagel H	-15.67
648_0	['C(C(C(C=O)O)O)(O)=O', 'C(C)=O']	['C(CC(C(C(C(O)=O)O)O)O)=O']	Aldol Condensation	-6.12
