Generation	Smiles	Inchi	Energy	cLogP	cLogS	H-Acceptors	H-Donors	Polar Surface Area	Druglikeness	No. Heteroatoms 	VDW Volume	Molecular Weight	Molecular Formula	No. Carbons	No. Hydrogens	No. Oxygens	Heteroatoms/Carbons	H/C	O/C	ESOL
G4	C(C1(C(CC(CC1O)O)=O)O)=O	VMPQVEHWYPATEV	461.881	-2.0537	-0.422	5	3	94.83	-0.48292	5	161.0	174.05282342	C7H10O5	7	10	5	0.7142857142857143	1.4285714285714286	0.7142857142857143	0.5953730091397634
G4	C(C1(C(CC(C1(C)O)O)=O)O)=O	LCIIHXCGCVESHD	427.826	-2.0977	-0.261	5	3	94.83	1.5553	5	160.76	174.05282342	C7H10O5	7	10	5	0.7142857142857143	1.4285714285714286	0.7142857142857143	0.5953730091397634
G4	C(C1(C(CC(C)(C1O)O)=O)O)=O	KSZUGYGHDUSROW	428.808	-2.0977	-0.261	5	3	94.83	0.80088	5	160.54	174.05282342	C7H10O5	7	10	5	0.7142857142857143	1.4285714285714286	0.7142857142857143	0.5953730091397634
G4	C(C)(C1(C(CC(C1O)=O)O)O)=O	MSDMGYIETYMHLU	70.5608	-1.8553	-0.366	5	3	94.83	2.369	5	160.63	174.05282342	C7H10O5	7	10	5	0.7142857142857143	1.4285714285714286	0.7142857142857143	0.5953730091397634
G4	C(C1(C(C)(CC(C1O)=O)O)O)=O	STPPOUBRBMQYGG	408.514	-2.0977	-0.261	5	3	94.83	0.78667	5	158.53	174.05282342	C7H10O5	7	10	5	0.7142857142857143	1.4285714285714286	0.7142857142857143	0.5953730091397634
G4	C1(C(C(C(C1)O)(CO)O)O)=O	PMAODVYIDXXALG	83.1299	-2.1834	0.063	5	4	97.99	1.5117	5	148.98	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	1.117369226520491
G4	C(C1C(CC(C1(C=O)O)O)O)=O	KYUCBVBJBRGXTD	43.57	-2.557	-0.368	5	3	94.83	-1.9048	5	163.09	174.05282342	C7H10O5	7	10	5	0.7142857142857143	1.4285714285714286	0.7142857142857143	0.705699771238045
G4	C(C1C(C(C=O)(CC1O)O)O)=O	UDDWZBFOJNIHRA	48.9942	-2.557	-0.368	5	3	94.83	-2.8874	5	160.66	174.05282342	C7H10O5	7	10	5	0.7142857142857143	1.4285714285714286	0.7142857142857143	0.705699771238045
G4	C(CC1(C(CC(C1O)=O)O)O)=O	QIUPYVIYSDJWEC	58.5498	-1.9413	-0.422	5	3	94.83	-0.45103	5	160.79	174.05282342	C7H10O5	7	10	5	0.7142857142857143	1.4285714285714286	0.7142857142857143	0.5988245547057215
G4	C(C(C(C)O)C(CCO)O)=O	PYSZIFWAJDKTNW	10.4566	-1.0962	-0.627	4	3	77.76	-5.0049	4	169.37	162.089208928	C7H14O4	7	14	4	0.5714285714285714	2.0	0.5714285714285714	0.002649981553296897
G4	C(C(CO)C(CC(C)O)O)=O	RVQGVBCPLPOHQI	10.1331	-1.0962	-0.627	4	3	77.76	-5.5798	4	168.18	162.089208928	C7H14O4	7	14	4	0.5714285714285714	2.0	0.5714285714285714	0.002649981553296453
G4	C(C(C(C)O)C(C(CO)=O)O)=O	CPUSMWJJBISCJI	38.0979	-2.1492	-0.279	5	3	94.83	-2.0815	5	172.05	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.519082345632197
G4	C(C(C(C)O)C(C=O)(CO)O)=O	FDSHEHPBHWGLQY	38.2913	-2.309	-0.174	5	3	94.83	-3.6203	5	171.03	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.519082345632197
G4	C(C(C(C(CC(C)O)O)O)=O)=O	RLPBKLOISADAAA	75.5071	-2.0082	-0.497	5	3	94.83	-4.7044	5	168.97	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.41339380742361886
G4	C(C(C(C)O)C(C)(CO)O)=O	FNSKUBCTEJJSJL	39.3391	-1.17	-0.466	4	3	77.76	-6.3816	4	170.26	162.089208928	C7H14O4	7	14	4	0.5714285714285714	2.0	0.5714285714285714	-0.000801564012661099
G4	C(CO)(CC(CC(C)O)O)=O	PQZBLBSEVOBJHW	28.1268	-0.7741	-0.681	4	3	77.76	-4.8451	4	167.7	162.089208928	C7H14O4	7	14	4	0.5714285714285714	2.0	0.5714285714285714	-0.104225234979027
G4	C(C)(C(C(CC(C)O)O)O)=O	UNRKTQDKLHASOU	1366.08	-0.8692	-0.789	4	3	77.76	-2.1852	4	161.11	162.089208928	C7H14O4	7	14	4	0.5714285714285714	2.0	0.5714285714285714	-0.10649010222123992
G4	C(C(C(C)O)C(C(O)=O)O)=O	IXOGFMSUHFVHSY	-2.30198	-1.9002	-0.339	5	3	94.83	-2.8135	5	151.82	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.22035994992450877
G4	C(C(C(CC(O)=O)O)C(C)O)=O	YTCZJXDURLPWNQ	-14.8095	-1.4458	-0.609	5	3	94.83	-2.1314	5	168.12	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	-0.1582884750407467
G4	C(C(C=O)C(CC(C)O)O)(O)=O	IHSFWOVWMRACIR	-27.1468	-1.4458	-0.609	5	3	94.83	-5.0935	5	172.24	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	-0.15828847504074636
G4	C(C(C(C)O)C(C(O)=O)(C)O)=O	MGQBJYDCWJLMCR	14.2987	-1.5196	-0.448	5	3	94.83	-1.6703	5	172.52	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	-0.16174002060670437
G4	C(C(CC(CC(C)O)O)=O)(O)=O	CLJFVEVVBOUFBJ	22.6194	-1.1237	-0.663	5	3	94.83	-11.846	5	169.73	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	-0.2651636915730702
G4	C(C(CO)C(C(C=O)CO)O)=O	IYYLKFUCXKZORG	12.9663	-2.3762	-0.117	5	3	94.83	-3.2142	5	170.9	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.628222429406733
G4	C(C(CO)C(CC(CO)=O)O)=O	XHDKYHQSMXPUQR	24.8016	-2.0541	-0.171	5	3	94.83	-3.7228	5	172.82	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.5213472128744098
G4	C(C(CO)C(C(C(C)=O)O)O)=O	WWPRLPATMGJTHC	45.7938	-2.1492	-0.279	5	3	94.83	-1.8128	5	171.87	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.519082345632197
G4	C(C(CO)C(CCO)O)=O	LPRRSVCCPPMUTK	10.8718	-1.4555	-0.249	4	3	77.76	-4.2768	4	151.35	148.073558864	C6H12O4	6	12	4	0.6666666666666666	2.0	0.6666666666666666	0.3835632737607647
G4	C(C(CO)C(C(C(C)O)O)O)=O	LECRXFXEJNJBEL	46.6222	-2.118	-0.228	5	4	97.99	-3.5355	5	176.68	178.084123548	C7H14O5	7	14	5	0.7142857142857143	2.0	0.7142857142857143	0.6601652708054572
G4	C(C(CO)C(CC(CO)O)O)=O	UFOQDDSTRWKLAH	53.1153	-2.0229	-0.12	5	4	97.99	-6.8308	5	180.51	178.084123548	C7H14O5	7	14	5	0.7142857142857143	2.0	0.7142857142857143	0.662430138047669
G4	C(C(C(CO)O)C(CCO)O)=O	XXMLKQMUFSNKAH	32.7543	-2.0229	-0.12	5	4	97.99	-4.2677	5	179.4	178.084123548	C7H14O5	7	14	5	0.7142857142857143	2.0	0.7142857142857143	0.6624301380476693
G4	C(C(CO)C(C(CO)=O)O)=O	LSXQZYBPAFVQAM	37.5349	-2.5085	0.099	5	3	94.83	-1.1515	5	152.2	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.8999956378396644
G4	C(C(CO)C(C=O)(CO)O)=O	SAWCGBGWLXQUGF	697.767	-2.6683	0.204	5	3	94.83	-2.7778	5	148.25	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.8999956378396644
G4	C(C(C(C(CCO)O)O)=O)=O	OUJNZICMUOLQGP	78.2117	-2.3675	-0.119	5	3	94.83	-3.4132	5	154.89	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.7943070996310865
G4	C(C(CO)C(C(C)=O)(CO)O)=O	HMSJNCBPHLDAPE	37.1217	-2.1279	-0.01	5	3	94.83	-1.2188	5	173.95	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.5178956673084515
G4	C(C(CO)C(C(CO)=O)(C)O)=O	RGRJSOMDDMYCST	44.3716	-2.1279	-0.01	5	3	94.83	0.13595	5	172.57	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.5178956673084517
G4	C(C(C)=O)(C(C(CCO)O)O)=O	VTDGXLWGZXJZFR	73.0484	-1.8271	-0.333	5	3	94.83	-5.011	5	171.51	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.4122071290998731
G4	C(C(CO)=O)(CC(CCO)O)=O	LLAKZMWYTCOBSF	38.6295	-1.732	-0.225	5	3	94.83	-5.2695	5	170.92	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.4144719963420858
G4	C(C(CO)C(C=O)(C(C)O)O)=O	KMVFEJOXINVCPR	41.6078	-2.309	-0.174	5	3	94.83	-2.8672	5	173.54	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.519082345632197
G4	C(C(CO)C(C(C(C)O)=O)O)=O	LPYCYPURWRGOQS	36.978	-2.1492	-0.279	5	3	94.83	-3.2061	5	171.55	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.519082345632197
G4	C(C(CO)C(C)(CO)O)=O	ASGSKBSLHTVURJ	28.9881	-1.5293	-0.088	4	3	77.76	-5.216	4	150.49	148.073558864	C6H12O4	6	12	4	0.6666666666666666	2.0	0.6666666666666666	0.38011172819480676
G4	C(CO)(CC(CCO)O)=O	SRUUYRSKNDFVMS	20.0495	-1.1334	-0.303	4	3	77.76	-3.4554	4	150.89	148.073558864	C6H12O4	6	12	4	0.6666666666666666	2.0	0.6666666666666666	0.27668805722844103
G4	C(C)(C(C(CCO)O)O)=O	SOHTZWVCHSEHHZ	40.3825	-1.2285	-0.411	4	3	77.76	-0.76503	4	151.11	148.073558864	C6H12O4	6	12	4	0.6666666666666666	2.0	0.6666666666666666	0.27442318998622817
G4	C(C(CO)C(CO)(CCO)O)=O	BJORAOSPLKEKMV	958.569	-2.0016	0.149	5	4	97.99	-7.1335	5	173.89	178.084123548	C7H14O5	7	14	5	0.7142857142857143	2.0	0.7142857142857143	0.6612434597239237
G4	C(C(C(CCO)O)O)(CCO)=O	VFSOSYUWZBDZMY	45.2001	-1.7008	-0.174	5	4	97.99	-1.0637	5	181.18	178.084123548	C7H14O5	7	14	5	0.7142857142857143	2.0	0.7142857142857143	0.5555549215153458
G4	C(CO)(C(CO)C(CCO)O)=O	KOYHBGZEKAXMBG	33.2105	-1.8418	0.044	5	4	97.99	-0.47074	5	178.61	178.084123548	C7H14O5	7	14	5	0.7142857142857143	2.0	0.7142857142857143	0.6612434597239237
G4	C(C(CO)C(C(CCO)O)O)=O	HPQAYCDCYZJYTC	24.8631	-2.0229	-0.12	5	4	97.99	-4.3844	5	178.68	178.084123548	C7H14O5	7	14	5	0.7142857142857143	2.0	0.7142857142857143	0.662430138047669
G4	C(C(CO)C(C)(C(CO)O)O)=O	ASKHMTIFAYBHKY	29.3337	-2.0967	0.041	5	4	97.99	-0.77395	5	178.2	178.084123548	C7H14O5	7	14	5	0.7142857142857143	2.0	0.7142857142857143	0.658978592481711
G4	C(C(CO)O)(CC(CCO)O)=O	QYFMYJGUYDCGMZ	40.4592	-1.7008	-0.174	5	4	97.99	-0.33946	5	179.11	178.084123548	C7H14O5	7	14	5	0.7142857142857143	2.0	0.7142857142857143	0.5555549215153456
G4	C(C(CO)C(C(O)=O)O)=O	PKKBRFJDUGQOAO	3.36423	-2.2595	0.039	5	3	94.83	-2.0621	5	135.02	148.037173356	C5H8O5	5	8	5	1.0	1.6	1.0	0.6012732421319765
G4	C(C(CO)C(CC(O)=O)O)=O	LTMWOWKRNHRFBI	-17.5393	-1.8051	-0.231	5	3	94.83	-1.3711	5	153.63	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.22262481716672103
G4	C(C(C=O)C(CCO)O)(O)=O	VAOSYMFYNXRHKS	-23.0191	-1.8051	-0.231	5	3	94.83	-3.8173	5	154.85	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.22262481716672125
G4	C(C(CO)C(C(O)=O)(C)O)=O	BFZNNUQWZSQLIJ	7.12795	-1.8789	-0.07	5	3	94.83	-0.59762	5	152.36	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.21917327160076347
G4	C(C(CC(CCO)O)=O)(O)=O	GTELMBZFQBCNMT	21.2717	-1.483	-0.285	5	3	94.83	-10.536	5	153.67	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.11574960063439735
G4	C(C(CO)C1(COCC1O)O)=O	UJLYEEDNZNAPDJ	56.699	-2.2532	0.067	5	3	86.99	-5.7472	5	169.21	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.6520589619117743
G4	C1(C(C(CCO)O)OCC1O)=O	FIVSHOBICFVCLT	72.7495	-1.7295	-0.256	5	3	86.99	-0.4945	5	168.32	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.5463704237031963
G4	C(C(CO)C1(C(O)OCC1)O)=O	QJTYLSDHINOXPD	28.6576	-1.7516	-0.146	5	3	86.99	-2.2329	5	169.77	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.3942530960780786
G4	C1(C(O)OCC1C(CCO)O)=O	VEJJOGXOZWWTIV	24.5958	-1.2833	-0.251	5	3	86.99	-0.92894	5	168.74	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.3942530960780775
G4	C(C(CO)C1(COC(C1)O)O)=O	UFOZIEBAZIJYMA	3.79268	-1.7516	-0.146	5	3	86.99	-1.5904	5	167.97	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.39425309607807774
G4	C1(COC(C1C(CCO)O)O)=O	WNDFQQKJJAYFAA	3.42239	-1.2833	-0.251	5	3	86.99	-0.43242	5	167.95	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.39425309607807774
G4	C1(C(C(CCO)O)OC(C1)O)=O	OXSHXURACYPQTR	13.9367	-1.2279	-0.469	5	3	86.99	-1.4272	5	168.07	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.2885645578694998
G4	C(CO)(CC(C(C(C)O)O)O)=O	NDFYDTPFGXLWEG	61.4078	-1.7959	-0.282	5	4	97.99	-2.104	5	176.53	178.084123548	C7H14O5	7	14	5	0.7142857142857143	2.0	0.7142857142857143	0.5532900542731337
G4	C(C)(C(C(C(C(C)O)O)O)O)=O	VFDRGIJZSHUKEI	1436.81	-1.891	-0.39	5	4	97.99	-0.29095	5		178.084123548	C7H14O5	7	14	5	0.7142857142857143	2.0	0.7142857142857143	0.5510251870309206
G4	C(C(C(CO)O)C(C)(CO)O)=O	CLBJOXOROKWUTL	45.8221	-2.0967	0.041	5	4	97.99	-5.1361	5	179.36	178.084123548	C7H14O5	7	14	5	0.7142857142857143	2.0	0.7142857142857143	0.6589785924817112
G4	C(CO)(CC(CC(CO)O)O)=O	SZVVTCVNCRPTEO	432.42	-1.7008	-0.174	5	4	97.99	-3.0415	5	177.46	178.084123548	C7H14O5	7	14	5	0.7142857142857143	2.0	0.7142857142857143	0.5555549215153456
G4	C(C)(C(C(CC(CO)O)O)O)=O	AORQMUZQQLVHPN	506.741	-1.7959	-0.282	5	4	97.99	-3.3447	5	176.19	178.084123548	C7H14O5	7	14	5	0.7142857142857143	2.0	0.7142857142857143	0.553290054273133
G4	C(C(C(C(CO)(C)O)O)=O)=O	GCLDTTLJYRTVBB	79.2482	-2.4413	0.042	5	3	94.83	-3.508	5	153.99	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.7908555540651285
G4	C(CO)(C(CC(CO)=O)O)=O	QORDBZPIKABGJM	51.3222	-2.1864	0.045	5	3	94.83	-0.64991	5	151.42	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.7931204213073412
G4	C(C(C)=O)(C(C(CO)(C)O)O)=O	NKFIZVNTLLBLKM	419.633	-1.9009	-0.172	5	3	94.83	-5.4167	5	175.15	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.4087555835339154
G4	C(C(CO)=O)(CC(CO)(C)O)=O	XKXZEACAFQAIQV	67.3897	-1.8058	-0.064	5	3	94.83	-9.3744	5	172.73	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.41102045077612803
G4	C(C)(C(CO)(CC(CO)=O)O)=O	IJDWMFYMYLDQHX	63.5377	-1.8058	-0.064	5	3	94.83	-0.68688	5	171.63	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.41102045077612803
G4	C(CO)(C(C)(CC(CO)=O)O)=O	GXWQUWAIZYVRSL	66.5851	-1.8058	-0.064	5	3	94.83	0.25667	5	173.08	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.41102045077612803
G4	C(C)(C(CO)(C(C(C)=O)O)O)=O	QVHLVPFFZOJXII	90.2263	-1.9009	-0.172	5	3	94.83	1.309	5	172.38	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.4087555835339154
G4	C(CO)(C(C)(C(C(C)=O)O)O)=O	BHHRYPSUPSKRKX	1055.23	-1.9009	-0.172	5	3	94.83	3.4228	5	160.29	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.4087555835339154
G4	C(C(C(C)O)(CC(CO)=O)O)=O	AQVXRWRSDDQOEK	63.3775	-1.9869	-0.228	5	3	94.83	-5.5169	5	173.29	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.41220712909987356
G4	C(CC(C(C(C)O)=O)O)(CO)=O	IPIFDZJWPUIHRU	56.7611	-1.8271	-0.333	5	3	94.83	-1.8591	5	169.07	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.41220712909987356
G4	C(C(C(C)O)(C(C(C)=O)O)O)=O	ARLBFAVZOWIULF	1089.89	-2.082	-0.336	5	3	94.83	-2.1026	5	163.1	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.4099422618576609
G4	C(C(C(C(C(C)O)=O)O)O)(C)=O	PNACZEFAERCTLZ	398.191	-1.9222	-0.441	5	3	94.83	-0.28963	5	170.11	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.4099422618576609
G4	C(CO)(CC(CO)(C)O)=O	GRCKFGQFRRODIE	46.4876	-1.2072	-0.142	4	3	77.76	-4.5919	4	151.33	148.073558864	C6H12O4	6	12	4	0.6666666666666666	2.0	0.6666666666666666	0.2732365116624831
G4	C(C)(C(C(CO)(C)O)O)=O	CBUKMSAKZIPOGL	399.621	-1.3023	-0.25	4	3	77.76	-1.312	4	151.9	148.073558864	C6H12O4	6	12	4	0.6666666666666666	2.0	0.6666666666666666	0.2709716444202704
G4	C(CO)(CC(CO)(CCO)O)=O	PLGOEWNSOOGISL	62.7117	-1.6795	0.095	5	4	97.99	-3.8122	5	180.39	178.084123548	C7H14O5	7	14	5	0.7142857142857143	2.0	0.7142857142857143	0.5543682431916003
G4	C(C)(C(C(CO)(CCO)O)O)=O	YFVHWIATBOLLAX	67.6244	-1.7746	-0.013	5	4	97.99	-3.6848	5	179.98	178.084123548	C7H14O5	7	14	5	0.7142857142857143	2.0	0.7142857142857143	0.5521033759493877
G4	C(C(C(CO)(C)O)O)(CCO)=O	KBVUTNHBGBKSDZ	61.734	-1.7746	-0.013	5	4	97.99	-2.8134	5	179.73	178.084123548	C7H14O5	7	14	5	0.7142857142857143	2.0	0.7142857142857143	0.552103375949388
G4	C(CO)(C(CO)C(CO)(C)O)=O	OSJPDGKAMMTTGQ	45.7727	-1.9156	0.205	5	4	97.99	-1.3321	5	177.03	178.084123548	C7H14O5	7	14	5	0.7142857142857143	2.0	0.7142857142857143	0.6577919141579663
G4	C(CO)(CC(C(CCO)O)O)=O	JWMIRHJREDNRDH	44.1463	-1.7008	-0.174	5	4	97.99	-3.3873	5	180.16	178.084123548	C7H14O5	7	14	5	0.7142857142857143	2.0	0.7142857142857143	0.5555549215153456
G4	C(C)(C(C(C(CCO)O)O)O)=O	YPQSTLQGRPVSSY	69.7843	-1.7959	-0.282	5	4	97.99	-0.49402	5	178.92	178.084123548	C7H14O5	7	14	5	0.7142857142857143	2.0	0.7142857142857143	0.5532900542731333
G4	C(CO)(CC(C)(C(CO)O)O)=O	FGEPGGGVGFHWCN	62.9292	-1.7746	-0.013	5	4	97.99	0.19339	5	177.62	178.084123548	C7H14O5	7	14	5	0.7142857142857143	2.0	0.7142857142857143	0.5521033759493875
G4	C(C)(C(C(C)(C(CO)O)O)O)=O	MJEDKJVEWJDYHU	446.84	-1.8697	-0.121	5	4	97.99	2.2585	5	181.4	178.084123548	C7H14O5	7	14	5	0.7142857142857143	2.0	0.7142857142857143	0.5498385087071751
G4	C(C(CO)O)(CC(CO)(C)O)=O	KGMAGSYXWBEQJC	68.9838	-1.7746	-0.013	5	4	97.99	-4.3711	5	180.44	178.084123548	C7H14O5	7	14	5	0.7142857142857143	2.0	0.7142857142857143	0.5521033759493875
G4	C(CC(CC(CO)=O)O)(O)=O	FDYAXWZTICYNAO	-8.11283	-1.483	-0.285	5	3	94.83	-1.3297	5	153.0	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.11574960063439735
G4	C(CC(C(C(C)=O)O)O)(O)=O	WTPFIPNGRMUGLS	27.6766	-1.5781	-0.393	5	3	94.83	2.1008	5	154.85	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.11348473339218465
G4	C(C(C=O)C(C)(CO)O)(O)=O	LVLYOLQIVQLEAI	-8.43427	-1.8789	-0.07	5	3	94.83	-4.6107	5	153.28	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.21917327160076325
G4	C(C(C)(CC(CO)=O)O)(O)=O	HRHLCAAPDBPGNJ	36.0117	-1.5568	-0.124	5	3	94.83	-1.0549	5	154.52	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.11229805506843935
G4	C(C(C)(C(C(C)=O)O)O)(O)=O	KWRIFJJYPWHDQJ	374.382	-1.6519	-0.232	5	3	94.83	2.7269	5	151.25	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.11003318782622665
G4	C(C(CC(C)(CO)O)=O)(O)=O	HQHWLDPNMYTEGR	46.7568	-1.5568	-0.124	5	3	94.83	-14.593	5	153.42	162.05282342	C6H10O5	6	10	5	0.8333333333333334	1.6666666666666667	0.8333333333333334	0.11229805506843935
G4	C(CO)(CC1(COCC1O)O)=O	RUOBEVCZULWIJT	82.1527	-1.9311	0.013	5	3	86.99	-4.605	5	167.85	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.5451837453794508
G4	C(C)(C(C1(COCC1O)O)O)=O	YDOINLXHAIFCSG	420.738	-2.0262	-0.095	5	3	86.99	-2.2276	5	167.6	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.5429188781372384
G4	C1(C(C(CO)(C)O)OCC1O)=O	VQDVYIZYGJMDEM	1925.91	-1.8033	-0.095	5	3	86.99	-1.4292	5		176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.5429188781372384
G4	C(CO)(CC1(C(O)OCC1)O)=O	PWRZUZTXSAYCDS	38.7239	-1.4295	-0.2	5	3	86.99	-1.942	5	167.2	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.28737787954575494
G4	C(C)(C(C1(C(O)OCC1)O)O)=O	LLCUIDFNCPSCQM	377.145	-1.5246	-0.308	5	3	86.99	1.3233	5	166.69	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.2851130123035418
G4	C1(C(O)OCC1C(CO)(C)O)=O	HUWRCXQMOSUJIA	1282.47	-1.3571	-0.09	5	3	86.99	-1.9113	5	162.46	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.3908015505121204
G4	C(CO)(CC1(COC(C1)O)O)=O	SQEQJXGLKPBPPT	18.7373	-1.4295	-0.2	5	3	86.99	-1.4442	5	166.95	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.2873778795457543
G4	C(C)(C(C1(COC(C1)O)O)O)=O	BHYKZOONCQLLLB	356.82	-1.5246	-0.308	5	3	86.99	1.8914	5	167.54	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.2851130123035418
G4	C1(COC(C1C(CO)(C)O)O)=O	OZYIJXBMZKTETR	1254.61	-1.3571	-0.09	5	3	86.99	-1.4479	5	160.92	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.3908015505121202
G4	C1(C(C(CO)(C)O)OC(C1)O)=O	DOQQDQPLVZXAML	1980.07	-1.3017	-0.308	5	3	86.99	-2.1197	5	155.9	176.068473484	C7H12O5	7	12	5	0.7142857142857143	1.7142857142857142	0.7142857142857143	0.2851130123035418
G4	C(C(C(C)O)C(C(CO)O)O)=O	ZJQKEFFIWTYISQ	47.1094	-2.118	-0.228	5	4	97.99	-4.0735	5	177.06	178.084123548	C7H14O5	7	14	5	0.7142857142857143	2.0	0.7142857142857143	0.6601652708054572
G4	C(C(CO)C(C(CO)O)O)=O	PHEQZDXVACLXJK	41.2319	-2.4773	0.15	5	4	97.99	-3.2748	5	156.76	164.068473484	C6H12O5	6	12	5	0.8333333333333334	2.0	0.8333333333333334	1.0410785630129247
G4	C(CO)(CC(C(CO)O)O)=O	OXFWZSUJNURRMW	56.5248	-2.1552	0.096	5	4	97.99	-1.6379	5	159.41	164.068473484	C6H12O5	6	12	5	0.8333333333333334	2.0	0.8333333333333334	0.9342033464806013
